,user_token,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars,belief_diff_pre_belief_dist_mean,defensive_confidence,EB-feel,EB-evidence,EB-political
45,15032dcf-a646-4e4c-ae60-aea078d4f05c,covid,hop,9,9,9,4,2046,1.64798E+12,3,2,3,1500,1.64798E+12,4,4,5,5,1462,1.64798E+12,,,,9,9,9,9,1353,1.64798E+12,5,4,3,2955,1.64798E+12,3,1,3,4,1209,1.64798E+12,,,,9,4,11,7.75,2.666666667,18,,,,,,,,,,,0.489024951,0.376687479,0.047191565,6,2.288324702,56,3.5,4.75,4.25
46,4580d648-4fe3-41b7-ade9-2d993878e04e,covid,scatter,9,7,7,9,6290,1.64798E+12,8,6,6,2147,1.64798E+12,4,4,4,4,1390,1.64798E+12,,,,8,9,9,9,2054,1.64798E+12,7,7,6,1617,1.64798E+12,4,4,4,4,2015,1.64798E+12,,,,8.75,6.666666667,16,8,6.666666667,16,,,,,,,,,,,0.687716627,0.716787382,0.053107906,6,1.379347834,45,3.75,3.75,2
47,4580d648-4fe3-41b7-ade9-2d993878e04e,union,scatter,8,9,9,9,1642,1.64798E+12,7,5,5,2225,1.64798E+12,2,3,1,3,1555,1.64798E+12,,,,8,9,9,9,1552,1.64798E+12,8,6,7,1625,1.64798E+12,3,4,3,3,3289,1.64798E+12,,,,8.75,7,13,8.75,5.666666667,9,,,,,,,,,,,0.659240058,0.666017393,-0.050634958,6,0.991236344,45,3.75,3.75,2
48,664a85d2-ab29-40ad-bcaf-a12a60c456bd,covid,uncertainty,6,6,6,6,3112,1.64798E+12,6,6,6,1255,1.64798E+12,2,1,2,2,1928,1.64798E+12,,,,6,6,6,6,2470,1.64798E+12,6,6,6,1928,1.64798E+12,2,2,2,2,2055,1.64798E+12,,,,6,6,8,6,6,7,,,,,,,,,,,0.365237814,0.452586024,0.015971566,6,3.151937438,26,1.75,4,2.25
49,664a85d2-ab29-40ad-bcaf-a12a60c456bd,union,uncertainty,4,4,4,4,1620,1.64798E+12,4,3,3,1267,1.64798E+12,2,2,2,2,924,1.64798E+12,,,,5,5,4,4,2569,1.64798E+12,4,4,4,2477,1.64798E+12,3,3,2,2,1186,1.64798E+12,,,,4.5,4,10,4,3.333333333,8,,,,,,,,,,,0.188755511,0.287598948,-0.030766556,6,0.621422672,26,1.75,4,2.25
50,d85c74cd-6a72-4783-91e2-a5adb1186816,covid,scatter,7,7,7,7,1208,1.64798E+12,7,7,7,1053,1.64798E+12,1,2,4,4,1455,1.64798E+12,,,,6,6,6,7,1054,1.64798E+12,6,6,6,917,1.64798E+12,1,2,4,4,902,1.64798E+12,,,,6.25,6,11,7,7,11,,,,,,,,,,,0.321903067,0.357156051,0.62968221,6,0.955198397,58,2.5,5,1
51,d85c74cd-6a72-4783-91e2-a5adb1186816,union,scatter,7,7,7,7,2505,1.64798E+12,7,5,7,1533,1.64798E+12,1,1,3,3,1429,1.64798E+12,,,,6,6,6,6,1213,1.64798E+12,6,6,6,1469,1.64798E+12,1,1,3,3,1063,1.64798E+12,,,,6,6,8,7,6.333333333,8,,,,,,,,,,,0.299906852,0.358062562,0.060169849,6,0.71447761,58,2.5,5,1
52,5891fd05-3745-430c-93fd-dfe69865466b,covid,scatter,8,9,9,9,1802,1.64798E+12,9,8,9,1399,1.64798E+12,5,5,5,5,1272,1.64798E+12,,,,8,8,8,8,1293,1.64798E+12,8,7,8,866,1.64798E+12,5,5,5,5,819,1.64798E+12,,,,8,7.666666667,20,8.75,8.666666667,20,,,,,,,,,,,0.840602716,0.819377326,-0.019121557,6,1.72546608,53,4,4,3.25
53,5891fd05-3745-430c-93fd-dfe69865466b,union,scatter,5,5,5,5,1706,1.64798E+12,4,5,5,2269,1.64798E+12,2,1,2,1,1646,1.64798E+12,,,,6,5,5,5,2017,1.64798E+12,4,1,2,5331,1.64798E+12,2,1,3,2,1668,1.64798E+12,,,,5.25,2.333333333,8,5,4.666666667,6,,,,,,,,,,,0.399648547,0.588705635,-0.077514934,6,1.243255348,53,4,4,3.25
54,88304592-f432-4327-a298-eca045e59b38,union,scatter,9,9,9,9,1031,1.64798E+12,9,9,9,1846,1.64798E+12,5,5,5,5,860,1.64798E+12,,,,9,9,9,9,903,1.64798E+12,9,9,9,1103,1.64798E+12,5,5,5,5,1252,1.64798E+12,,,,9,9,20,9,9,20,,,,,,,,,,,0.331228179,0.452935508,0.015538288,6,1.076012073,51,3.25,4.75,4.5
55,88304592-f432-4327-a298-eca045e59b38,covid,scatter,9,9,9,9,749,1.64798E+12,9,9,9,966,1.64798E+12,5,5,5,5,643,1.64798E+12,,,,9,9,9,9,653,1.64798E+12,9,9,9,780,1.64798E+12,5,5,5,5,438,1.64798E+12,,,,9,9,20,9,9,20,,,,,,,,,,,0.39237334,0.505602844,0.054448312,6,3.451094212,51,3.25,4.75,4.5
56,2f5b644e-c214-433c-a906-1f208d29ee55,union,scatter,8,8,8,8,1625,1.64798E+12,8,8,8,1246,1.64798E+12,4,4,3,3,1472,1.64798E+12,,,,8,8,8,8,1896,1.64798E+12,8,8,8,1486,1.64798E+12,4,4,3,3,1808,1.64798E+12,,,,8,8,14,8,8,14,,,,,,,,,,,0.320747511,0.611923074,-0.054522149,6,0.462382986,43,3,5,2
57,2f5b644e-c214-433c-a906-1f208d29ee55,covid,scatter,9,9,9,9,1489,1.64798E+12,9,9,9,1312,1.64798E+12,5,5,4,3,1438,1.64798E+12,,,,9,9,9,9,1473,1.64798E+12,9,9,9,1327,1.64798E+12,4,5,4,3,1080,1.64798E+12,,,,9,9,16,9,9,17,,,,,,,,,,,0.335187487,0.518803384,-0.031597099,6,0.455832581,43,3,5,2
58,f856f9c2-1c34-49ef-a583-63dcf70a528b,covid,scatter,5,5,5,5,3312,1.64798E+12,5,5,5,1991,1.64798E+12,3,3,3,3,1094,1.64798E+12,,,,5,5,5,5,1333,1.64798E+12,5,5,5,1202,1.64798E+12,3,3,3,3,562,1.64798E+12,,,,5,5,12,5,5,12,,,,,,,,,,,0.731716791,0.948675791,0.272960549,6,0.74107907,36,3,3,2.75
59,f856f9c2-1c34-49ef-a583-63dcf70a528b,union,scatter,5,5,5,4,977,1.64798E+12,5,5,5,710,1.64798E+12,3,3,3,3,593,1.64798E+12,,,,5,5,5,5,996,1.64798E+12,5,4,5,765,1.64798E+12,3,3,3,3,603,1.64798E+12,,,,5,4.666666667,12,4.75,5,12,,,,,,,,,,,0.470752452,0.716783314,-0.017391933,6,0.771678214,36,3,3,2.75
60,3160ddbb-f0ff-4e3f-a67b-6a083e55297a,union,uncertainty,8,8,8,8,1751,1.64798E+12,8,8,8,1306,1.64798E+12,4,3,5,5,1165,1.64798E+12,,,,9,9,9,9,1749,1.64798E+12,9,9,9,1525,1.64798E+12,4,4,4,5,1147,1.64798E+12,,,,9,9,17,8,8,17,,,,,,,,,,,0.481009226,0.553285673,0.002193491,6,0.848381099,40,2.75,5,1.25
61,3160ddbb-f0ff-4e3f-a67b-6a083e55297a,covid,uncertainty,9,9,9,9,1112,1.64798E+12,9,9,9,1565,1.64798E+12,5,5,5,5,1068,1.64798E+12,,,,9,9,9,9,1417,1.64798E+12,9,9,9,1456,1.64798E+12,5,5,5,5,1737,1.64798E+12,,,,9,9,20,9,9,20,,,,,,,,,,,0.516675235,0.645351067,0.193521927,6,0.858147848,40,2.75,5,1.25
62,f026b402-87f5-47dd-ae7d-2c5e66d4f0e7,covid,uncertainty,7,8,7,8,1246,1.64798E+12,8,8,8,1015,1.64798E+12,3,3,4,4,1124,1.64798E+12,,,,8,8,8,8,1316,1.64798E+12,7,7,7,1317,1.64798E+12,3,3,3,4,1665,1.64798E+12,,,,8,7,13,7.5,8,14,,,,,,,,,,,0.215300571,0.378888499,0.074044718,6,1.006995266,34,3,4,2
63,f026b402-87f5-47dd-ae7d-2c5e66d4f0e7,union,uncertainty,7,7,6,6,2429,1.64798E+12,7,7,7,1077,1.64798E+12,2,2,2,3,1318,1.64798E+12,,,,6,6,6,5,1638,1.64798E+12,6,5,6,1317,1.64798E+12,2,2,3,3,1350,1.64798E+12,,,,5.75,5.666666667,10,6.5,7,9,,,,,,,,,,,0.309862195,0.330544776,-0.015046598,6,0.90435656,34,3,4,2
64,cff85a00-252a-4261-8f55-fe9d433449a0,union,uncertainty,7,8,8,8,1733,1.64798E+12,9,5,5,1908,1.64798E+12,1,1,1,1,1586,1.64798E+12,,,,8,7,9,8,2308,1.64798E+12,5,1,5,1196,1.64798E+12,1,1,1,1,2398,1.64798E+12,,,,8,3.666666667,4,7.75,6.333333333,4,,,,,,,,,,,0.492589937,0.430060263,-0.034228532,6,1.207038855,53,2.75,4.25,2.25
65,cff85a00-252a-4261-8f55-fe9d433449a0,covid,uncertainty,9,9,9,9,7098,1.64798E+12,7,5,9,2261,1.64798E+12,1,1,1,3,1277,1.64798E+12,,,,9,9,9,9,1468,1.64798E+12,7,5,6,1363,1.64798E+12,1,1,1,3,1366,1.64798E+12,,,,9,6,6,9,7,6,,,,,,,,,,,0.886294873,0.747148389,0.476276087,6,1.219085631,53,2.75,4.25,2.25
66,e6c55f67-2af1-454e-bb1f-ddc9616b8158,covid,scatter,9,9,9,9,2790,1.64798E+12,9,9,9,2104,1.64798E+12,5,3,5,5,2773,1.64798E+12,,,,9,9,9,9,1429,1.64798E+12,8,8,8,2767,1.64798E+12,5,3,5,5,1585,1.64798E+12,,,,9,8,18,9,9,18,,,,,,,,,,,0.505288872,0.665482385,0.125948991,6,0.542884518,49,3.5,5,1
67,e6c55f67-2af1-454e-bb1f-ddc9616b8158,union,scatter,5,5,5,5,1110,1.64798E+12,5,5,5,1583,1.64798E+12,3,1,4,4,1227,1.64798E+12,,,,3,3,3,3,1874,1.64798E+12,5,5,5,2483,1.64798E+12,3,1,5,5,1590,1.64798E+12,,,,3,5,14,5,5,12,,,,,,,,,,,0.541328971,0.624450307,0.121468225,6,0.823037211,49,3.5,5,1
68,be512970-af96-4c29-a56a-e2ae44984ee9,union,uncertainty,8,7,7,7,3580,1.64798E+12,7,7,8,5726,1.64798E+12,5,4,4,4,3189,1.64798E+12,,,,8,7,8,8,2559,1.64798E+12,7,7,7,2778,1.64798E+12,5,4,5,4,1928,1.64798E+12,,,,7.75,7,18,7.25,7.333333333,17,,,,,,,,,,,0.318327958,0.308966548,-0.17305804,6,0.957272579,50,2.5,5,1
69,be512970-af96-4c29-a56a-e2ae44984ee9,covid,uncertainty,8,8,8,9,2190,1.64798E+12,8,8,7,1811,1.64798E+12,5,5,5,5,2920,1.64798E+12,,,,8,9,8,8,3201,1.64798E+12,8,8,8,7697,1.64798E+12,5,5,5,5,2091,1.64798E+12,,,,8.25,8,20,8.25,7.666666667,20,,,,,,,,,,,0.589452561,0.654649476,-0.021505552,6,1.79906972,50,2.5,5,1
70,cf0f2307-5a0d-430c-9a9a-e3aa8c6f2ea6,union,hop,8,7,7,7,1739,1.64798E+12,6,6,4,1554,1.64798E+12,4,1,1,1,1226,1.64798E+12,,,,8,6,7,8,2520,1.64798E+12,4,6,4,1463,1.64798E+12,4,2,2,1,1686,1.64798E+12,,,,7.25,4.666666667,9,7.25,5.333333333,7,,,,,,,,,,,0.481877374,0.478571674,-0.363113854,6,1.004578661,44,2.75,4.75,4
71,cf0f2307-5a0d-430c-9a9a-e3aa8c6f2ea6,covid,hop,8,8,8,8,1675,1.64798E+12,6,3,6,1581,1.64798E+12,2,1,5,4,2183,1.64798E+12,,,,8,8,8,8,1273,1.64798E+12,8,6,6,1238,1.64798E+12,2,1,5,4,1464,1.64798E+12,,,,8,6.666666667,12,8,5,12,,,,,,,,,,,0.40568733,0.493855882,-0.37386689,6,0.801798575,44,2.75,4.75,4
72,d7ed8bb4-c5eb-4057-b20c-c08a06ee1386,union,uncertainty,1,5,5,5,1571,1.64798E+12,5,5,5,938,1.64798E+12,3,3,4,3,1144,1.64798E+12,,,,1,5,5,5,6131,1.64798E+12,5,5,5,920,1.64798E+12,3,3,4,4,1306,1.64798E+12,,,,4,5,14,4,5,13,,,,,,,,,,,0.193628697,0.348048874,-0.441281655,6,1.091109248,48,3.5,2.75,2.75
73,d7ed8bb4-c5eb-4057-b20c-c08a06ee1386,covid,uncertainty,9,9,9,9,1003,1.64798E+12,9,9,9,1039,1.64798E+12,5,4,4,4,974,1.64798E+12,,,,9,9,9,9,1218,1.64798E+12,9,9,9,940,1.64798E+12,5,5,4,4,927,1.64798E+12,,,,9,9,18,9,9,17,,,,,,,,,,,0.067582651,0.334856115,0.052281619,6,0.340287179,48,3.5,2.75,2.75
74,640b13e8-568d-47aa-a94e-57f29dd597df,union,hop,9,9,9,9,1790,1.64798E+12,5,5,5,1956,1.64798E+12,1,2,3,4,2644,1.64798E+12,,,,9,9,9,9,2744,1.64798E+12,5,5,5,2659,1.64798E+12,1,2,2,4,2254,1.64798E+12,,,,9,5,9,9,5,10,,,,,,,,,,,0.279414444,0.316729458,0.03346006,6,3.432486821,44,3.75,4,2.25
75,640b13e8-568d-47aa-a94e-57f29dd597df,covid,hop,9,9,9,9,1861,1.64798E+12,8,8,8,1844,1.64798E+12,3,4,4,4,2072,1.64798E+12,,,,9,9,9,9,1711,1.64798E+12,8,8,8,2348,1.64798E+12,3,4,4,4,2262,1.64798E+12,,,,9,8,15,9,8,15,,,,,,,,,,,0.613223673,0.699451049,0.006854472,6,0.94952994,44,3.75,4,2.25
76,1b055be2-f006-4ca4-819f-df5616350a55,union,scatter,9,9,8,9,1743,1.64798E+12,8,8,7,1406,1.64798E+12,5,5,5,5,1244,1.64798E+12,,,,9,9,9,9,1390,1.64798E+12,8,7,7,1423,1.64798E+12,5,5,5,5,2151,1.64798E+12,,,,9,7.333333333,20,8.75,7.666666667,20,,,,,,,,,,,0.375786053,0.432146413,-0.026030238,6,0.835187202,54,2.75,4.75,1.5
77,1b055be2-f006-4ca4-819f-df5616350a55,covid,scatter,9,9,9,9,1492,1.64798E+12,9,9,9,1618,1.64798E+12,5,5,5,5,1648,1.64798E+12,,,,9,9,9,9,1415,1.64798E+12,9,9,9,1579,1.64798E+12,5,5,5,5,2197,1.64798E+12,,,,9,9,20,9,9,20,,,,,,,,,,,0.671225222,0.964530878,0.000306953,6,0.698481607,54,2.75,4.75,1.5
78,f94efaea-aea4-4eea-af93-ec5678ee4529,union,uncertainty,6,7,7,6,2464,1.64798E+12,6,6,6,1383,1.64798E+12,3,2,4,4,1653,1.64798E+12,,,,7,8,7,7,1849,1.64798E+12,6,6,7,2388,1.64798E+12,3,2,3,3,1745,1.64798E+12,,,,7.25,6.333333333,11,6.5,6,13,,,,,,,,,,,0.266151777,0.333004106,0.037874184,6,0.789847072,48,4,3.75,3
79,f94efaea-aea4-4eea-af93-ec5678ee4529,covid,uncertainty,9,9,9,9,2756,1.64798E+12,8,8,8,2104,1.64798E+12,4,4,1,4,3371,1.64798E+12,,,,9,9,9,9,1578,1.64798E+12,8,8,8,1921,1.64798E+12,4,4,1,4,3184,1.64798E+12,,,,9,8,13,9,8,13,,,,,,,,,,,0.521827839,0.631576067,0.052438336,6,0.932151801,48,4,3.75,3
80,012e1608-bb43-422d-9a6d-df1fa5820129,covid,uncertainty,9,9,9,9,2051,1.64798E+12,9,9,9,1050,1.64798E+12,4,5,5,5,1020,1.64798E+12,,,,9,9,9,9,1014,1.64798E+12,8,9,9,849,1.64798E+12,4,5,5,5,2365,1.64798E+12,,,,9,8.666666667,19,9,9,19,,,,,,,,,,,0.239413844,0.390219298,0.045058714,6,0.745675156,46,2.75,5,1.25
81,012e1608-bb43-422d-9a6d-df1fa5820129,union,uncertainty,7,7,6,7,1226,1.64798E+12,7,7,7,1121,1.64798E+12,4,4,2,4,858,1.64798E+12,,,,5,7,5,6,1249,1.64798E+12,6,6,6,2186,1.64798E+12,4,3,2,4,4870,1.64798E+12,,,,5.75,6,13,6.75,7,14,,,,,,,,,,,0.14758399,0.193928098,0.028348202,6,0.760191685,46,2.75,5,1.25
82,520f9bd2-0094-4ece-8262-5037ddabdb8a,union,scatter,5,4,3,4,1143,1.64798E+12,1,1,1,1227,1.64798E+12,1,1,4,5,1117,1.64798E+12,,,,6,7,7,7,1064,1.64798E+12,1,1,1,1673,1.64798E+12,1,1,3,3,2942,1.64798E+12,,,,6.75,1,8,4,1,11,,,,,,,,,,,0.303929029,0.4324979,0.115187566,6,0.736773481,44,2,5,1
83,520f9bd2-0094-4ece-8262-5037ddabdb8a,covid,scatter,9,9,9,9,1437,1.64798E+12,9,9,9,1140,1.64798E+12,5,5,5,5,1077,1.64798E+12,,,,9,9,9,9,1318,1.64798E+12,9,9,9,993,1.64798E+12,5,5,5,5,963,1.64798E+12,,,,9,9,20,9,9,20,,,,,,,,,,,0.179867481,0.327740614,0.059669791,6,0.804790348,44,2,5,1
84,54344687-1baa-480a-b4d0-6f8908ed2ee7,covid,hop,8,8,8,8,3188,1.64798E+12,8,7,8,2188,1.64798E+12,3,4,5,4,2856,1.64798E+12,,,,9,9,8,8,2108,1.64798E+12,8,8,8,2420,1.64798E+12,3,5,4,4,2162,1.64798E+12,,,,8.5,8,16,8,7.666666667,16,,,,,,,,,,,0.24765604,0.337142373,-0.055744273,6,0.731001803,46,3.5,5,1.75
85,54344687-1baa-480a-b4d0-6f8908ed2ee7,union,hop,8,7,9,9,2236,1.64798E+12,9,8,9,3135,1.64798E+12,5,5,4,5,2929,1.64798E+12,,,,9,9,9,9,3294,1.64798E+12,8,8,7,2461,1.64798E+12,5,4,4,3,2065,1.64798E+12,,,,9,7.666666667,16,8.25,8.666666667,19,,,,,,,,,,,0.399263558,0.695127044,0.133729521,6,0.697246594,46,3.5,5,1.75
86,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,union,scatter,9,9,9,9,1905,1.64798E+12,8,7,7,2898,1.64798E+12,4,3,4,4,1336,1.64798E+12,,,,8,8,8,8,1610,1.64798E+12,5,5,4,2614,1.64798E+12,3,1,4,4,2360,1.64798E+12,,,,8,4.666666667,12,9,7.333333333,15,,,,,,,,,,,0.397824772,0.338849942,-0.72867415,6,3.140132789,50,3,5,1.25
87,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,covid,scatter,9,9,9,9,3159,1.64798E+12,8,8,8,1648,1.64798E+12,5,5,5,5,3113,1.64798E+12,,,,9,9,9,9,1384,1.64798E+12,8,8,8,1375,1.64798E+12,5,5,5,5,1623,1.64798E+12,,,,9,8,20,9,8,20,,,,,,,,,,,0.3150958,0.435124443,-0.324803173,6,0.750316395,50,3,5,1.25
88,c288dd4b-50cb-48ef-977b-83d3b755a168,union,uncertainty,7,6,7,6,3425,1.64798E+12,6,5,5,1969,1.64798E+12,4,3,5,5,1430,1.64798E+12,,,,7,7,7,7,2473,1.64798E+12,7,6,5,9818,1.64798E+12,4,4,4,4,1684,1.64798E+12,,,,7,6,16,6.5,5.333333333,17,,,,,,,,,,,0.393346098,0.469055945,-0.620834791,6,0.889915254,39,3,3.5,3.5
89,c288dd4b-50cb-48ef-977b-83d3b755a168,covid,uncertainty,7,7,7,7,2373,1.64798E+12,7,7,6,1817,1.64798E+12,4,4,4,4,4894,1.64798E+12,,,,8,8,8,7,1960,1.64798E+12,7,7,7,2241,1.64798E+12,4,4,4,4,1637,1.64798E+12,,,,7.75,7,16,7,6.666666667,16,,,,,,,,,,,0.331810831,0.44762437,-0.211881532,6,0.851960303,39,3,3.5,3.5
90,4d16afdc-8c5d-4416-841f-589a52e5f1e6,union,hop,4,3,2,3,3716,1.64798E+12,2,4,2,2144,1.64798E+12,2,2,5,5,21936,1.64798E+12,,,,7,7,8,8,5769,1.64798E+12,6,6,6,1637,1.64798E+12,4,4,5,4,1531,1.64798E+12,,,,7.5,6,17,3,2.666666667,14,,,,,,,,,,,0.197857614,0.121066715,0.719768026,6,3.754149912,52,2.5,5,1
91,4d16afdc-8c5d-4416-841f-589a52e5f1e6,covid,hop,8,9,9,8,1360,1.64798E+12,8,7,8,1683,1.64798E+12,5,5,5,5,2194,1.64798E+12,,,,9,9,9,9,1487,1.64798E+12,9,9,9,1533,1.64798E+12,5,4,5,5,2279,1.64798E+12,,,,9,9,19,8.5,7.666666667,20,,,,,,,,,,,0.595260817,0.706751441,0.574598296,6,0.748696099,52,2.5,5,1
92,0a667eb1-9d80-429f-83ec-141a45ffc6f3,covid,uncertainty,8,8,8,8,742,1.64798E+12,9,9,9,919,1.64798E+12,4,4,4,4,791,1.64798E+12,,,,8,9,9,9,1611,1.64798E+12,9,9,9,1009,1.64798E+12,4,4,4,4,1198,1.64798E+12,,,,8.75,9,16,8,9,16,,,,,,,,,,,0.217586965,0.388113844,0.031507943,6,0.585731504,53,3.25,4.75,3.5
93,0a667eb1-9d80-429f-83ec-141a45ffc6f3,union,uncertainty,8,8,8,8,797,1.64798E+12,8,8,8,1103,1.64798E+12,4,4,4,4,841,1.64798E+12,,,,7,7,7,7,1469,1.64798E+12,7,7,7,1169,1.64798E+12,4,4,4,4,2013,1.64798E+12,,,,7,7,16,8,8,16,,,,,,,,,,,0.172460829,0.250620309,-0.048057497,6,0.673946031,53,3.25,4.75,3.5
94,6f22c172-781f-4073-9028-2ebd4fc6636c,covid,uncertainty,9,9,9,9,62140,1.64798E+12,7,5,7,1244,1.64798E+12,3,2,5,5,1207,1.64798E+12,,,,9,9,9,9,1627,1.64798E+12,7,5,7,1898,1.64798E+12,3,2,5,5,1255,1.64798E+12,,,,9,6.333333333,15,9,6.333333333,15,,,,,,,,,,,0.44362216,0.45077514,-0.168363452,6,1.895196129,53,3.25,5,1.75
95,6f22c172-781f-4073-9028-2ebd4fc6636c,union,uncertainty,6,6,6,6,1452,1.64798E+12,5,5,5,1227,1.64798E+12,3,1,3,3,1168,1.64798E+12,,,,8,8,8,8,1783,1.64798E+12,5,7,5,1518,1.64798E+12,3,1,3,3,1326,1.64798E+12,,,,8,5.666666667,10,6,5,10,,,,,,,,,,,0.163337818,0.224232176,-0.422396587,6,1.068427786,53,3.25,5,1.75
96,97797af3-c20f-423d-8678-c2bb2d340d46,covid,uncertainty,9,9,9,9,1196,1.64798E+12,7,5,7,72514,1.64798E+12,4,3,4,4,1129,1.64798E+12,,,,9,9,9,9,149383,1.64798E+12,9,5,7,16717,1.64798E+12,5,3,4,4,1215,1.64798E+12,,,,9,7,16,9,6.333333333,15,,,,,,,,,,,0.106875967,0.319440382,0.02594316,6,0.581029307,43,2,5,2
97,97797af3-c20f-423d-8678-c2bb2d340d46,union,uncertainty,6,5,5,5,967,1.64798E+12,4,5,6,1309,1.64798E+12,3,3,5,4,1181,1.64798E+12,,,,6,5,6,6,940,1.64798E+12,4,5,5,798,1.64798E+12,3,3,5,5,1246,1.64798E+12,,,,5.75,4.666666667,16,5.25,5,15,,,,,,,,,,,0.2719049,0.343463231,0.010478189,6,0.812548658,43,2,5,2
98,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,union,uncertainty,7,7,7,7,898,1.64798E+12,7,7,7,10364,1.64798E+12,3,3,3,3,1253,1.64798E+12,,,,7,7,7,7,1493,1.64798E+12,7,7,7,35079,1.64798E+12,3,3,2,3,1175,1.64798E+12,,,,7,7,11,7,7,12,,,,,,,,,,,0.266148906,0.427703426,0.097994279,6,0.677019668,52,2.5,4,1
99,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,covid,uncertainty,9,9,9,9,2782,1.64798E+12,9,9,9,1584,1.64798E+12,5,5,5,5,5009,1.64798E+12,,,,9,9,9,9,10895,1.64798E+12,9,9,9,3407,1.64798E+12,5,5,5,5,3941,1.64798E+12,,,,9,9,20,9,9,20,,,,,,,,,,,0.425430755,0.755551008,-0.015207494,6,0.522805674,52,2.5,4,1
100,a1e28c4c-7635-446a-9547-954b50320270,union,scatter,6,7,6,6,1678,1.64798E+12,7,5,6,1509,1.64798E+12,3,3,5,5,1543,1.64798E+12,,,,8,8,8,8,2020,1.64798E+12,5,6,6,1601,1.64798E+12,3,3,4,5,1401,1.64798E+12,,,,8,5.666666667,15,6.25,6,16,,,,,,,,,,,0.353520576,0.342849509,-0.043642536,6,1.467284306,42,4,2.75,2.5
101,a1e28c4c-7635-446a-9547-954b50320270,covid,scatter,7,7,6,6,1984,1.64798E+12,6,6,6,1849,1.64798E+12,4,4,5,5,1222,1.64798E+12,,,,7,7,5,7,2069,1.64798E+12,6,6,6,1917,1.64798E+12,4,4,5,5,1889,1.64798E+12,,,,6.5,6,18,6.5,6,18,,,,,,,,,,,0.559624038,0.546327849,0.325820787,6,1.244955548,42,4,2.75,2.5
102,96871487-99e9-41d6-89fc-cbd3d19524c2,union,uncertainty,6,6,6,6,1787,1.64798E+12,6,6,6,2096,1.64798E+12,4,4,4,4,1950,1.64798E+12,,,,8,8,8,8,2249,1.64798E+12,8,6,7,2948,1.64798E+12,4,4,4,4,3966,1.64798E+12,,,,8,7,16,6,6,16,,,,,,,,,,,0.278289189,0.389555065,-1.437853131,6,0.59243814,49,3.5,4,2.75
103,96871487-99e9-41d6-89fc-cbd3d19524c2,covid,uncertainty,6,7,4,7,2602,1.64798E+12,7,7,7,1931,1.64798E+12,4,4,5,5,2399,1.64798E+12,,,,8,8,8,6,5714,1.64798E+12,7,7,4,3902,1.64798E+12,4,4,5,5,1882,1.64798E+12,,,,7.5,6,18,6,7,18,,,,,,,,,,,0.397455658,0.606251867,-0.011199504,6,1.08745715,49,3.5,4,2.75
104,f4bffcce-49ca-4ed7-a0fd-3b8466dcd92d,covid,scatter,8,8,9,9,9630,1.64798E+12,7,6,7,9388,1.64798E+12,4,3,4,4,7089,1.64798E+12,,,,7,8,8,8,15209,1.64798E+12,7,6,4,8102,1.64798E+12,4,3,5,4,7232,1.64798E+12,,,,7.75,5.666666667,16,8.5,6.666666667,15,,,,,,,,,,,0.284536207,0.420162089,0.085644443,6,0.919645248,52,3.25,4.75,2.5
105,f4bffcce-49ca-4ed7-a0fd-3b8466dcd92d,union,scatter,7,7,7,8,7968,1.64798E+12,8,6,7,6494,1.64798E+12,5,4,4,4,6652,1.64798E+12,,,,8,8,9,8,7433,1.64798E+12,7,6,7,6539,1.64798E+12,5,4,4,4,6186,1.64798E+12,,,,8.25,6.666666667,17,7.25,7,17,,,,,,,,,,,0.148844581,0.267681346,-0.08533903,6,1.278871466,52,3.25,4.75,2.5
106,d58b0fd1-3385-4f65-a16e-b8fec8f958bd,covid,hop,9,9,9,9,1556,1.64798E+12,9,9,9,1651,1.64798E+12,4,4,4,4,1799,1.64798E+12,,,,9,9,9,9,1666,1.64798E+12,9,9,9,1677,1.64798E+12,5,5,5,5,1933,1.64798E+12,,,,9,9,20,9,9,16,,,,,,,,,,,0.151380266,0.396050149,0.033416507,6,0.269724984,44,3.5,4,1.5
